biome,defName,label,mod,band,bodySize,commonality,belong,standout,defence,status,reason,promoted
RUT_RustCathedral,GR_Mecharat,mecha-rat,Vanilla Genetics Expanded,,0.20000000298023224,0.5,,,0.505,import,the_rust_cathedral: owner review 2026-09 (round2 move mapping): rust cathedral and mechanoid dungeons,0
RUT_RustCathedral,RUT_CathedralRoach,cathedral roach,RimMandrake: Utinni — Rust Cathedral Roaches,cleaner,0.22,0.12,,,,import,"the_rust_cathedral: RUST_CATHEDRAL_MECHANICS_1 §6, owner addendum 2026-09-07 ('...the synthetic ones strangely tough and powerful. Cleaners of the area on land like the eels...') SUPERSEDES the earlier sheet §4 owner-flag reading recorded here (which kept the donor's organic Ling_Cockroach in this biome as 'the lone-organic-survivor'): the addendum splits the pair by biome — organic goes to the_scarlands.json as RUT_ScarRoach, the SYNTHETIC clone belongs here. RUT_CathedralRoach is a from-scratch clone (own BodyDef RUT_RoachHex, own ThingDef/PawnKindDef) built in mandrake.rut.rustcathedralroaches — the donor's own Ling_Cockroach/Ling_Cockroach_Mechanoid are no longer referenced by this roster row at all.",0
RUT_Scarlands,Mynock,mynock,Star Wars Animal Collection (Continued),wiring-eater,0.5,0.5,,,0.613,import,"the_scarlands: §4: CANON AND LIVE — proposed true home here, grazing the dead war machines; a parasite needs hulls and this is the hull province; R17 lets it range",0
RUT_Scarlands,RSW_CrystalFairyMole,crystal fairy mole,RimMandrake: SW — Bestiary,,0.86,0.5,,,,import,"the_scarlands: owner review 2026-09 (round2 move mapping): Scarlands, oddly. 1 cell | WIRED 2026-09-23 (ROSTER_DEAD_BMT_NAMES_SWEEP_1 step 4) at the roster's 0.5 into RUT_Scarlands.xml wildAnimals, gated MayRequire=""mandrake.rsw.swbestiary"". Wired at 0.5 rather than trimmed the way RSW_Korrum was (0.05), because this is a SMALL animal: raising its commonality raises the small share, which is what ECOSYSTEM_PYRAMID_LAW_1 wants of the weakest pyramid we have (53.0% small at the 2026-09-20 sweep). Also one of the six names in the Lantern Deeps' hard ban 3, but that cut is scoped to THAT sheet (owner ruling 2026-09-21) and does not reach here.",0
RUT_Scarlands,RSW_MegaphoridLarva,megaphorid maggot,RimMandrake: SW — Bestiary,,0.32,0.5,,,,import,"the_scarlands: owner review 2026-09 (round2 move mapping): scarlands | WIRED 2026-09-23 (ROSTER_DEAD_BMT_NAMES_SWEEP_1 step 4) at the roster's 0.5 into RUT_Scarlands.xml wildAnimals, gated MayRequire=""mandrake.rsw.swbestiary"". Wired at 0.5 rather than trimmed the way RSW_Korrum was (0.05), because this is a SMALL animal: raising its commonality raises the small share, which is what ECOSYSTEM_PYRAMID_LAW_1 wants of the weakest pyramid we have (53.0% small at the 2026-09-20 sweep).",0
RUT_Scarlands,RSW_ShaleGorger,shale gorger,RimMandrake: SW — Bestiary,,2.0,0.5,,,,import,the_scarlands: owner review 2026-09 (round2 move mapping): Scarlands,0
RUT_Scarlands,SW_Electricfish,Electricfish,Insectoids 2 - Isopoda geneline,,1,0.5,,,0.925,import,the_scarlands: owner review 2026-09 (round2 move mapping): scarlands,0
RUT_Scarlands,SW_Grenadierworm,Grenadierworm,Insectoids 2 - Isopoda geneline,,2.5,0.5,,,0.963,import,the_scarlands: owner review 2026-09 (round2 move mapping): scarlands,0
RUT_Scarlands,SW_Electrictick,Electrictick,Insectoids 2 - Isopoda geneline,weapon-descendant,0.25,0.3,,,0.906,keep,the_scarlands: §4: runs on a power cell and dies when it empties; explodes when destroyed (MEASURED specials) — a munition with legs,0
RUT_Scarlands,RSW_FoundryBeetle,foundry beetle,RimMandrake: SW — Bestiary,plated-grazer,2.4,0.18,,,,keep,"the_scarlands: §4: crust/wreck-lichen browser — non-predator plated insectoid (bs 2.4 MEASURED), industrial read; dormant special fits pre-sprung dressing (§8); ROSTER_DEAD_BMT_NAMES_SWEEP_1: renamed from BMT_FoundryBeetle to the already-ported, already-wired RSW_ name (RUT_Scarlands)",0
RUT_Scarlands,SW_Electricgryllotalpa,Electricgryllotalpa,Insectoids 2 - Isopoda geneline,weapon-descendant,1.5,0.15,,,0.938,keep,the_scarlands: §4: it SHOOTS — a ranged attack special (MEASURED); still executing fragments of a dead war's doctrine,0
RUT_Scarlands,AA_AcanthamoebaGiganteaSmall,"acanthamoeba gigantea, small",Alpha Animals,wretched-small,0.20000000298023224,0.1,,,0.405,import,the_scarlands: owner review 2026-09 (round2 move mapping): scarlands,0
RUT_Scarlands,RG_Rimclaw,rimclaw,ReGrowth 2,weapon-descendant,1,0.1,,,0.767,keep,the_scarlands: §4: bursts into a toxic cloud on death (MEASURED) — the war's toxin breeding true,0
RUT_Scarlands,AA_Helixien,helixien,Alpha Animals,mortuary-guild,4,0.08,,,0.65,adjust-keep,"the_scarlands: §4: the Mortuary Guild — corpse decayer special (MEASURED), slow (spd 0.6), uncannily calm where everything else is mad; the one safe animal here and the most disturbing",0
RUT_Scarlands,RUT_ScarRoach,scar-roach,RimMandrake: Utinni — Rust Cathedral Roaches,cleaner,0.25,0.08,,,,import,"the_scarlands: RUST_CATHEDRAL_MECHANICS_1 §6, owner addendum 2026-09-07 verbatim: 'reskin the cockroaches mod to pertain to the Scarlands around the Rust Cathedral and the Rust Cathedral itself... Cleaners of the area on land like the eels that live in the coolant rivers.' The organic half of the pair (donor LingLuo.Cockroach's Ling_Cockroach, bs 2 MEASURED) landed as a from-scratch clone, RUT_ScarRoach (mandrake.rut.rustcathedralroaches), bodySize shrunk to 0.25 with armor/health/melee tuned separately — not the donor def, and not a straight import of it.",0
RUT_Scarlands,RSW_Korrum,RSW_Korrum,,,,0.05,,,,import,"the_scarlands: owner review 2026-09 (round2 move mapping): Anywhere on the dayside where it might be needed. 1.2 cells; STONEBACK_DEFNAME_COLLISION_1: this row is the KORRUM, not the bokka — RSW_Stoneback was two animals and the giant was renamed RSW_Korrum 2026-09-22. owner 2026-09-22 (identity sheet): the boulder-shelled crab ""equally belongs in canyons, arid, but is also excellent for scarlands"" / sheet note ""This is good for Scarlands. Regenerate art."". Wired RUT_Scarlands at 0.05 rather than the round2 placeholder 0.5: bodySize 4.00 into the thinnest roster we have (8 species) would take it from 53.0% to ~40% small and break ECOSYSTEM_PYRAMID_LAW_1; owner 2026-09-22, correcting BENCH: ""I meant pick one arid home."" The arid biomes he listed were the CANDIDATE set, not an assignment — a shared habitat class is NOT an in-game reason to multi-home an animal (BIOME_SPECIFIC_FAUNA_LAW_1). THIS IS THE KORRUM'S ONE HOME — he called the Scarlands ""excellent"" for it, and its RUT_ExtremeDesert wiring (0.025) was removed the same day",0
RUT_Scarlands,SW_Juggernautbeetles,Juggernautbeetles,Insectoids 2 - Isopoda geneline,weapon-descendant,3,0.05,,,0.975,keep,the_scarlands: §4: burning blade special (MEASURED) — incendiary doctrine remnant; kept rare (bs 3 predator),0
RUT_Slime,AA_GreenGoo,green goo,Alpha Animals,substrate,0.5,2.0,,,0.413,keep,the_slime: §4: the substrate — donor lore closes the case (part of a greater gelatinous superorganism); donor commonality 2.0 restored,0
RUT_Slime,AA_AcanthamoebaGiganteaHuge,"acanthamoeba gigantea, huge",Alpha Animals,,1.5,0.5,,,0.438,import,the_slime: owner review 2026-09 (round2 move mapping): Slime,0
RUT_Slime,AA_OvergrownColossus,overgrown colossus,Alpha Animals,,6,0.5,,,0.5,import,the_slime: owner review 2026-09 (round2 move mapping): The Slime (make the trees into slime trees),0
RUT_Slime,AA_TeratogenicOriginator,teratogenic originator,Alpha Animals,,5,0.5,,,0.5,import,"the_slime: owner review 2026-09 (round2 move mapping): Slime, tint green | SIZE RULED: drawSize 3 ONLY (current def bodySize 5 — oversized); stays large bin (sitting ruling 2026-09-10)",0
RUT_Slime,AA_AcanthamoebaGiganteaLarge,"acanthamoeba gigantea, large",Alpha Animals,resistant-native,0.800000011920929,0.15,,,0.42,import,the_slime: §4: the giant trash-eating acanthamoeba named as immune-system champion; distinct def from the ubiquity-trimmed Small variant,0
RUT_Slime,RM_Titanoslime,RM_Titanoslime,,apex-native,,0.12,,,,new-def,"the_slime: owner ask 2026-09-20 (TITANOSLIME_SLIME_BIOME_1): a titanic green slime that swallows pawns whole and grows as it eats; §1 the body's own imperative (ingest, analyze, store), resistant by identity; distinct from the Harvester eviction because it IS the body, not a foreign apex",0
RUT_Slime,AA_Plasmorph,plasmorph,Alpha Animals,resistant-native,1,0.1,,,0.742,adjust-keep,the_slime: §4: the iron-shelled plasmorph — resistant character; comm raised 0.005→0.1: a sheet-named native should be seen,0
RUT_Slime,AA_Helixien,helixien,Alpha Animals,resistant-native,4,0.075,,,0.65,keep,the_slime: §4: the corrosive Helixien slug — resistant character; corpse decayer special (MEASURED) fits the reabsorption economy; bs 4 / spd 0.6 (MEASURED),0
RUT_Slime,AA_DecayDrake,decay drake,Alpha Animals,trace-experiment,1,0.02,,,0.575,keep,the_slime: §4 trace tail; honours the frozen decay-drake substitution in the 29-row legacy cast (sheet Owed),0
RUT_Slime,AA_Mime,mime,Alpha Animals,trace-experiment,1,0.01,,,0.575,keep,the_slime: §4: the trace tail (0.001–0.07) is the database running experiments — a mimic is a recombination walking around,0
RUT_Slime,GR_Chickenrabbit,chickenrabbit,Vanilla Genetics Expanded,trace-tail,0.15000000596046448,0.005,,,0.404,import,"the_slime: §4 trace tail — a recombinator’s experiment: a VGE chimera IS the living genetic database’s own idiom (R9-style mechanism read: ‘living, flowing genetic database’); harmless body (bs 0.15, spd 2.1 MEASURED)",0
RUT_Slime,GR_Manbear,manbear,Vanilla Genetics Expanded,trace-tail,0.3499999940395355,0.002,,,0.559,import,the_slime: §4 trace tail — the uncanny experiment register: a humanlike genetic hybrid (MEASURED special) at experiment frequency; small (bs 0.35 MEASURED),0
RUT_Sump,AA_BumbledroneQueen,bumbledrone queen,Alpha Animals,,0.7900000214576721,0.5,,,0.42,import,the_sump: owner review 2026-09 (round2 move mapping): goes with the rest of the bumbledrones,0
RUT_Sump,AA_TarGuzzler,tar guzzler,Alpha Animals,tar-eater,2,0.5,,,0.45,adjust-keep,the_sump: §4/§0: eats-what-no-normal-animal-eats special (MEASURED) — the tar's own grazer; slow (spd 2 MEASURED); comm trimmed 0.75→0.5 for sparse-but-strange,0
RUT_Sump,AA_Bumbledrone,bumbledrone,Alpha Animals,under-layer,0.7900000214576721,0.35,,,0.42,keep,"the_sump: §0/§4: the subterranean bumbledrone hives KEPT (BENCH call, roster verdict = keep) — warm heat-huddled colonies beneath the insulating tar, aggressive at entrance mounds; chitin/honey-wax economy (§7); ubiquity-25 TRIM satisfied: this is the named home (prep §9)",0
RUT_Sump,AA_BumbledroneHierophant,bumbledrone hierophant,Alpha Animals,under-layer,0.7900000214576721,0.2,,,0.42,keep,the_sump: rides the hive verdict (§0),0
RUT_Sump,Hssiss,hssiss,Star Wars Animal Collection (Continued),lunger-junior,2.75,0.18,,,0.794,import,"the_sump: owner review 2026-09 (round2 move mapping): the swamp biome only | RULED 2026-09-10: the Sump move STANDS — tar-sleeper, partial-remains register; Miasma reading rejected",0
RUT_TheForge,AA_ColossalAerofleet,colossal aerofleet,Alpha Animals,,2,0.5,,,0.45,import,the_forge: owner review 2026-09 (round2 move mapping): rare creature wherever normal aerofleets end up,0
RUT_TheForge,AA_CrescendoAnole,crescendo anole,Alpha Animals,,0.30000001192092896,0.5,,,0.558,import,the_forge: owner review 2026-09 (round2 move mapping): volcanic biomes,0
RUT_TheForge,Tibidee,tibidee,Star Wars Animal Collection (Continued),,12,0.5,,,1.0,import,the_forge: owner review 2026-09 (round2 move mapping): volcanic areas,0
RUT_TheForge,AA_Aerofleet,aerofleet,Alpha Animals,sky,0.20000000298023224,0.4,,,0.405,adjust-keep,"the_forge: §4 sheet-RULED: 'Fumeriders (the Alpha Animals Aerofleet, renamed — recorded for the roster)'; MEASURED bs 0.2, spd 2.8, floats, produces a harvestable resource",0
RUT_TheForge,LavaSnail,lava snail,Odyssey,ground-slow,0.8999999761581421,0.35,,,0.664,import,"the_forge: §4 heat-adapted-and-few; MEASURED desc: volcanic-planet mollusk, protective slime, spd 0.85 — lives between the rain-flashes by being too slow to care",0
RUT_TheForge,LavaFlea,lava flea,Star Wars Animal Collection (Continued),ground-herd,2.4000000953674316,0.25,,,0.75,import,"the_forge: §4 flash-interval ground life; SW canon lava-country herd hopper (Mustafar), MEASURED bs 2.4, herd, non-predator, carries cargo; a dune-sea medium-band evictee (R22) re-homed",0
RUT_TheForge,AA_Metallovore,metallovore,Alpha Animals,ground-slow,2,0.15,,,0.45,keep,"the_forge: incumbent; 'eats something no normal animal eats' (MEASURED — metal) — a metal-eater under the foundry towers is on-theme; spd 2.0, few",0
RUT_TheForge,RSW_Maguana,maguana,RimMandrake: SW — Bestiary,ground-slow,2.1,0.15,,,,import,"the_forge: §4 heat-adapted-and-few; MEASURED desc: magma-patterned camouflage lizard, spd 0.6; moved from the Pyrelands cast where it had no story. FORGE_ROSTER_UNRECONCILED_BMT_1: renamed from BMT_Maguana — already ported and wired as RSW_Maguana (CAVERNS_PARITY_BUILD_1 r5); the donor's own BMT_Maguana stays Cherry-Picked and must not be re-wired. NOTE: this row's commonality (0.15) does not match the live wired value in RUT_TheForge.xml (0.5) — a pre-existing tuning drift, not touched this pass; flagged for whoever owns fauna density tuning.",0
RUT_TheForge,Beldon,beldon,Star Wars Animal Collection (Continued),sky-herd,6,0.08,,,0.65,keep,"the_forge: §4 sheet-named: 'vast, placid, drifting over the melt'; icon carve-out in full; tibanna monopoly basis (§6 ban 5); MEASURED bs 6, spd 2, floats, detonates on death",0
RUT_TheRot,AA_AngelMoth,angel moth,Alpha Animals,,0.75,0.5,,,0.419,import,the_rot: owner review 2026-09 (round2 move mapping): Rot,0
RUT_TheRot,AA_AnimaColossus,anima colossus,Alpha Animals,,6,0.5,,,0.5,import,"the_rot: owner review 2026-09 (round2 move mapping): Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1: already an active donor def (sarg.alphaanimals), no port needed, now wired",0
RUT_TheRot,RSW_ColonyPustuleHornet,pustule hornet,RimMandrake: SW — Bestiary,,0.32,0.5,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): the Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_ColonyPustuleHornet to the ported RSW_ name, now wired",0
RUT_TheRot,RSW_PustuleHornet,pustule hornet,RimMandrake: SW — Bestiary,,0.32,0.5,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): the Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_PustuleHornet to the ported RSW_ name, now wired",0
RUT_TheRot,RSW_ShiroTrap,shiro-trap,RimMandrake: SW — Bestiary,floor-ambush,0.75,0.5,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): The Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from ShiroTrap to the ported RSW_ShiroTrap (MLIE_FAUNA_ABSORPTION_1 Wave C), now wired",0
RUT_TheRot,RSW_SmogMoth,smog moth,RimMandrake: SW — Bestiary,,0.77,0.5,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): Neat flier in the Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_SmogMoth to the ported RSW_ name, now wired",0
RUT_TheRot,RSW_Thrumbungus,thrumbungus,RimMandrake: SW — Bestiary,,4.0,0.5,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): Make multi-hued and with a surface that's partially digesting itself, move it into the Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_Thrumbungus to the ported RSW_ name, now wired",0
RUT_TheRot,RSW_Yooka,yooka,RimMandrake: SW — Bestiary,,2.1,0.5,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): The Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_Yooka to the ported RSW_ name, now wired",0
RUT_TheRot,Snoruuk,snoruuk,Star Wars Animal Collection (Continued),,0.5,0.5,,,0.613,import,the_rot: owner review 2026-09 (round2 move mapping): The Rot,0
RUT_TheRot,RSW_FungalWeevil,grellik,RimMandrake: SW — Bestiary,ingest-strange,0.5,0.4,,,,import,"the_rot: §7b keep the strange — fungal weevil (evicted from the Fever Wood's ban 5 into its true home); ROT_ROSTER_DEAD_DONOR_NAMES_1: renamed from BMT_FungalWeevil to the already-ported, already-wired RSW_ name",0
RUT_TheRot,AA_Swarmling,swarmling,Alpha Animals,hybrid-vermin,0.30000001192092896,0.3,,,0.558,adjust-keep,the_rot: §0 donor natives name the Swarmlings; this is one of its ≤2-3 ubiquity-trimmed homes (prep §9),0
RUT_TheRot,RSW_PustuleHornetQueen,pustule queen,RimMandrake: SW — Bestiary,wretched-small,1.0,0.3,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): The Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_PustuleHornetQueen to the ported RSW_ name, moved in from RUT_Wasteland.xml, now wired",0
RUT_TheRot,AA_Agaripod,agaripod,Alpha Animals,hybrid-native,4,0.25,,,0.8,keep,the_rot: §0 donor natives; ban 2 passed,0
RUT_TheRot,AA_MycoidColossus,mycoid colossus,Alpha Animals,hybrid-giant,6,0.25,,,0.5,keep,the_rot: §0 donor natives; §9 'the Colossus as a walking piece of the forest',0
RUT_TheRot,AA_Agaripawn,agaripawn,Alpha Animals,hybrid-native,1.399999976158142,0.2,,,0.685,keep,the_rot: §0 donor natives; ban 2 passed by construction (fungus/animal hybrid),0
RUT_TheRot,AA_Wildpawn,wildpawn,Alpha Animals,hybrid-native,1.399999976158142,0.2,,,0.685,adjust-keep,the_rot: §0 donor natives; comm 0.035→0.2 — the natives ARE the biome; Miasma's strays consolidate here,0
RUT_TheRot,AA_Wildpod,wildpod,Alpha Animals,hybrid-native,4,0.2,,,0.8,adjust-keep,the_rot: §0 donor natives; comm 0.035→0.2,0
RUT_TheRot,RSW_ColonyPustuleHornetQueen,pustule queen,RimMandrake: SW — Bestiary,wretched-small,1.0,0.2,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): The Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_ColonyPustuleHornetQueen to the ported RSW_ name, moved in from RUT_Wasteland.xml, now wired",0
RUT_TheRot,RSW_PustuleHornetSpawned,pustule hornet,RimMandrake: SW — Bestiary,wretched-small,0.32,0.2,,,,import,"the_rot: owner review 2026-09 (round2 move mapping): The Rot; ROT_ROSTER_DEAD_DONOR_NAMES_1 renamed from BMT_PustuleHornetSpawned to the ported RSW_ name, moved in from RUT_Wasteland.xml, now wired",0
RUT_TheRot,RSW_FungalMantis,skerrith,RimMandrake: SW — Bestiary,guardian,2.0,0.15,,,,import,"the_rot: §7b fungal mantis; §4 guardianship law — an armed defender near the prizes; dormant-ambush special (MEASURED); ROT_ROSTER_DEAD_DONOR_NAMES_1: renamed from BMT_FungalMantis to the already-ported, already-wired RSW_ name",0
RUT_Wasteland,Borcatu,Borcatu,Star Wars Animal Collection (Continued),wretched-small,0.4000000059604645,0.7,,,0.58,keep,wasteland: ruin-scavenger read (prep §4.2); bs 0.4 (MEASURED),0
RUT_Wasteland,GR_Beetlefleet,beetlefleet,Vanilla Genetics Expanded,wretched-small,0.30000001192092896,0.7,,,0.558,keep,"wasteland: §4.2 wretched register — named keep: vermin-of-ruin read (bs 0.3, spd 2.5 MEASURED); VGE hybrid, protected mechanics lane",0
RUT_Wasteland,GR_ParagonRat,rodent paragon,Vanilla Genetics Expanded,wretched-small,0.30000001192092896,0.7,,,0.558,keep,"wasteland: §4.2 wretched register — named keep (bs 0.3 MEASURED); VGE hybrid, protected mechanics lane",0
RUT_Wasteland,RSW_BloodletterPetrel,bloodletter petrel,RimMandrake: SW — Bestiary,wretched-small,0.32,0.7,,,,keep,"wasteland: Polluted Lands — the mod's register is contamination-shaped (prep §4.2); ROSTER_DEAD_BMT_NAMES_SWEEP_1: renamed from BMT_BloodletterPetrel to the already-ported, already-wired RSW_ name (RUT_Wasteland)",0
RUT_Wasteland,RSW_FleeceSpider,puffmite,RimMandrake: SW — Bestiary,wretched-small,0.32,0.7,,,,keep,"wasteland: prep §4.2; bs 0.32 (MEASURED); ROSTER_DEAD_BMT_NAMES_SWEEP_1: renamed from BMT_FleeceSpider to the already-ported, already-wired RSW_ name (RUT_Wasteland)",0
RUT_Wasteland,VFEI2_BlackSwarmling,black swarmlings,Alpha Animals,wretched-small,0.20000000298023224,0.6,,,0.605,adjust-keep,wasteland: as VFEI2_Swarmling (prep §4.2),0
RUT_Wasteland,VFEI2_Swarmling,swarmlings,Vanilla Factions Expanded - Insectoids 2,wretched-small,0.20000000298023224,0.6,,,0.605,adjust-keep,wasteland: vermin-of-ruin read (prep §4.2); ban 3 pass: bs 0.2 (MEASURED); trimmed 1.0→0.6 — wildlife never the headline,0
RUT_Wasteland,RSW_Sacapillar,sacapillar,RimMandrake: SW — Bestiary,,2.4,0.5,,,,import,"wasteland: owner review 2026-09 (round2 move mapping): PLACED: wasteland (homeless disposition sitting, frozen 2026-09-10) | WIRED 2026-09-23 (ROSTER_DEAD_BMT_NAMES_SWEEP_1 step 4) at the ruled 0.5 into RUT_Wasteland.xml wildAnimals, gated MayRequire=""mandrake.rsw.swbestiary"". The one LARGE row (bodySize 2.40) in that step, so the only one that can move ECOSYSTEM_PYRAMID_LAW_1 the wrong way. Not trimmed the way RSW_Korrum was in the Scarlands: that trim answered a MEASURED thin roster (total 1.51); this one is rich (17 rows, total 8.28) so 0.5 is ~6% of spawns. BOUND not a precise claim: at the 2026-09-20 sweep this biome was 73.3% small and adding 0.5 large gives 66.1%, far above the 50% floor; the current split is UNMEASURABLE on the Mac (no defs.sqlite). NEXT: re-run the pyramid sweep on the Desktop.",0
RUT_Wasteland,GR_Molebear,molebear,Vanilla Genetics Expanded,wretched-medium,1,0.4,,,0.575,keep,"wasteland: §4.2 VGE-hybrid mutant read — protected mechanics lane, REGENERATE art where too cute (bs 1.0 passes §4.3's bs≥1.5 predator bar, MEASURED)",0
RUT_Wasteland,GR_Spidercat,spidercat,Vanilla Genetics Expanded,wretched-medium,0.8500000238418579,0.4,,,0.705,keep,"wasteland: §4.2 VGE-hybrid mutant read — protected mechanics lane (bs 0.85 passes §4.3's predator bar, MEASURED)",0
RUT_Wasteland,RSW_Maligoat,kroffa,RimMandrake: SW — Bestiary,wretched-herd,1.0,0.4,,,,keep,"wasteland: ""maligoat"" is the wretched-herd read exactly (prep §4.2); ROSTER_DEAD_BMT_NAMES_SWEEP_1: renamed from BMT_Maligoat to the already-ported, already-wired RSW_ name (RUT_Wasteland)",0
RUT_Wasteland,RSW_Screecher,screecher,RimMandrake: SW — Bestiary,wretched-pack,1.0,0.4,,,,import,"wasteland: Polluted Lands register import (prep §4.4); pack vermin, bs 1.0 < 1.5 (ban 3 pass, MEASURED); ROSTER_DEAD_BMT_NAMES_SWEEP_1: renamed from BMT_Screecher to the already-ported, already-wired RSW_ name (RUT_Wasteland)",0
RUT_Wasteland,Toxalope,toxalope,Biotech,wretched-herd,1.399999976158142,0.4,,,0.435,import,"wasteland: owner card 2026-09-09 (prep §4.4): moves Desert → Wasteland; toxic-cloud death, marked (ban 4 pass)",0
RUT_Wasteland,AA_Terramorph,terramorph,Alpha Animals,extremophile-odd,1.5,0.2,,,0.646,keep,"wasteland: crust-mimic oddity; slow (spd 1.8, MEASURED); ban 3 pass (non-headline)",0
RUT_Wasteland,VAEWaste_Megatardi,megatardi,Vanilla Animals Expanded — Waste Animals,extremophile-odd,2,0.18,,,0.583,import,wasteland: waste-marked tardigrade-analog — extremophile-odd lane (ban 4 pass by marking),0
RUT_Webwork,AA_Feralisk,feralisk,Alpha Animals,,1,0.5,,,0.825,import,"the_webwork: owner review 2026-09 (round2 move mapping): MERGE-RESERVED: Should be reskinned to the Wysokk of the Web biome. Merge | REFINED: Wyyyschokk DUPLICATES feralisk's properties/attacks (stats, combat verbs), then AA_Feralisk retires ENTIRELY — build filed WYYYSCHOKK_FERALISK_MERGE_1 (sitting ruling 2026-09-10)",0
RUT_Webwork,GR_Chickenspider,chickenspider,Vanilla Genetics Expanded,,1.100000023841858,0.5,,,0.711,import,the_webwork: owner review 2026-09 (round2 move mapping): Baby evil spider in the Web biome Wysok(sp?),0
RUT_Webwork,Wyyyschokk,wyyyschokk,Star Wars Animal Collection (Continued),owner,3,0.4,,,0.742,import,"the_webwork: §4 THE species (SW mod ships it: insectoid, bs 3.0, spd 4.5 MEASURED; dormant-until-triggered special MEASURED — the concealed-burst read); Wyyyschokk to the galaxy, Feralisk on this world (header ruling)",0
RUT_Webwork,RSW_JewelBeetle,jewel beetle,RimMandrake: SW — Bestiary,anchor-beetle,2.45,0.3,,,,import,"the_webwork: §4b the anchor-beetles — neutral, unbothered, slow (non-predator, spd 3.1 MEASURED); interim body, chew-behaviour C# rides WEBWORK_MECHANICS_1; ROSTER_DEAD_BMT_NAMES_SWEEP_1: renamed from BMT_JewelBeetle to the already-ported, already-wired RSW_ name (RUT_Webwork)",0
RUT_Webwork,Kreetle,kreetle,Star Wars Animal Collection (Continued),trace-prey,0.20000000298023224,0.2,,,0.605,adjust-keep,the_webwork: §1 'few will enter' — a thin prey trickle keeps the hunts visible; comm 1.0→0.2,0
RUT_Webwork,Shyrack,shyrack,Star Wars Animal Collection (Continued),trace-flier,0.75,0.2,,,0.639,keep,"the_webwork: R17 fliers cross biomes; slow cave-mouth rooster (spd 1.5 MEASURED, flier claim UNMEASURED)",0
RUT_WeepingStones,Ollopom,ollopom,Star Wars Animal Collection (Continued),small-resident,0.6000000238418579,0.7,,,0.415,keep,weeping_stones: §10 obvious keep; herd special MEASURED — pool-crowd prey base; non-predator,0
RUT_WeepingStones,Fanback,fanback,Star Wars Animal Collection (Continued),large-resident,2,0.5,,,0.65,adjust-keep,weeping_stones: §10 ⭐ 'the Fanback is a gift — a literal fan on its back; the comb convergence was waiting for us'; raised from 0.18 to archetype prominence,0
RUT_WeepingStones,ColossusToad,colossus toad,Odyssey,medium-resident,0.800000011920929,0.4,,,0.52,keep,weeping_stones: §10 obvious keep; pool-margin amphibian body at reliable standing water (§4); slow (spd 3.2 MEASURED),0
RUT_WeepingStones,Dewback,dewback,Star Wars Animal Collection (Continued),large-resident,3,0.4,,,0.625,import,"weeping_stones: RULED move from LavaField (owner 2026-09-06, sheet §10 + WEEPING_STONES_ROSTER_1) — the films' dew-drinking lizard; its ridged back IS the comb the biome converges on (§4/§5)",0
RUT_WeepingStones,Boma,boma,Star Wars Animal Collection (Continued),large-margin,2,0.15,,,0.7,keep,"weeping_stones: §10 obvious keep; predator held to the margin ring (§10: violence lives on the approaches, never at full water)",0
RUT_WeepingStones,Dactillion,dactillion,Star Wars Animal Collection (Continued),flier-mount,3,0.15,,,0.625,keep,weeping_stones: §10 obvious keep — the flier mount; R17 fliers cross biomes; raised slightly from 0.084,0
RUT_WeepingStones,AA_Eyeling,ikee,Alpha Animals,omen,0.4000000059604645,0.1,,,0.56,import,"weeping_stones: this IS the ikee (register label 'ikee' MEASURED) — sheet §10: already placed here, uncommon, 'near water and traffic; an omen, never a herd'",0
RUT_WeepingStones,Bantha,bantha,Star Wars Animal Collection (Continued),pilgrim,4,0.1,,,0.5,import,"weeping_stones: §10 pilgrims ring — 'every big animal on the hot half of the world must come here' (§4); low commonality = visitor, not resident; primary home stays Desert (herds are Desert infrastructure, owner card 3)",0
RUT_WeepingStones,Eopie,eopie,Star Wars Animal Collection (Continued),pilgrim,1.399999976158142,0.1,,,0.455,import,weeping_stones: §10 pilgrims — pack icon of the caravan string (§8 the oasis string is the bead-chain the roads follow),0
